Date,AveragePrice,TotalVolume,plu4046,plu4225,plu4770,TotalBags,SmallBags,LargeBags,XLargeBags,type,region
2023-06-11,1.503167764,19687.25,94.27,3703.06,26.45,11938.3,,,,organic,Charlotte
2023-06-11,1.614098708,37598.78,10180.45,13375.66,0.0,9417.82,,,,organic,Chicago
2023-06-11,1.674776326,11798.62,124.34,7643.99,0.0,1329.16,,,,organic,CincinnatiDayton
2023-06-11,1.80437566,9445.17,943.29,4344.85,0.0,2497.77,,,,organic,Columbus
2023-06-11,1.265750601,42795.4,20256.34,884.04,0.0,19476.28,,,,organic,DallasFtWorth
2023-06-11,1.318304897,36016.77,26318.98,866.63,0.0,7196.31,,,,organic,Denver
2023-06-11,1.618143209,11276.56,164.85,4973.88,0.0,3841.88,,,,organic,Detroit
2023-06-11,1.557305653,5458.12,18.1,925.49,0.0,3177.21,,,,organic,GrandRapids
2023-06-11,1.438639881,17672.98,354.22,1187.14,0.0,10471.72,,,,organic,HarrisburgScranton
2023-06-11,1.647449029,24982.54,3143.54,7764.54,0.0,5312.78,,,,organic,HartfordSpringfield
2023-06-11,0.885801106,39769.61,8041.45,179.27,0.0,31277.98,,,,organic,Houston
2023-06-11,1.675191838,6470.41,275.31,3090.53,0.0,1902.84,,,,organic,Indianapolis
2023-06-11,1.420227471,8316.74,1720.29,206.73,0.0,6039.01,,,,organic,Jacksonville
2023-06-11,1.32171335,13841.4,7111.05,1093.95,0.0,5623.8,,,,organic,LasVegas
2023-06-11,1.998933312,102807.74,61765.55,3919.34,4.18,23580.72,,,,organic,LosAngeles
2023-06-11,1.961409438,4798.46,602.55,3117.72,0.0,1017.54,,,,organic,Louisville
2023-06-11,1.572300133,34281.51,20182.66,344.74,0.0,7431.05,,,,organic,MiamiFtLauderdale
2023-06-11,1.7356112,15903.31,1863.39,8548.99,0.0,5490.93,,,,organic,Nashville
2023-06-11,1.671062952,16056.16,2289.9,279.18,0.0,9377.04,,,,organic,NorthernNewEngland
2023-06-11,1.191527084,5256.04,429.78,13.57,0.0,4381.14,,,,organic,NewOrleans
2023-06-11,1.486338388,151706.14,45693.39,17483.17,0.0,35180.07,,,,organic,NewYork
2023-06-11,1.396323063,22310.6,13015.55,77.7,0.0,7790.4,,,,organic,Orlando
2023-06-11,1.438140558,3762.18,316.08,542.57,0.0,1759.68,,,,organic,PeoriaSpringfield
2023-06-11,1.496880298,33901.59,4029.76,4555.36,0.0,15675.92,,,,organic,Philadelphia
2023-06-11,0.913971663,58296.6,15372.88,1935.27,0.0,40207.26,,,,organic,PhoenixTucson
2023-06-11,1.637488569,7157.06,1430.53,2.8,0.0,2947.0,,,,organic,Pittsburgh
2023-06-11,2.380051367,26792.78,4771.78,19008.43,0.0,2738.53,,,,organic,Portland
2023-06-11,1.471666312,5618.11,4.2,4.2,0.0,2204.82,,,,organic,Providence
2023-06-11,1.4528524,29948.39,933.07,2664.18,25.49,17027.24,,,,organic,RaleighGreensboro
2023-06-11,1.427474689,19687.42,351.82,2971.83,0.0,10790.63,,,,organic,RichmondNorfolk
2023-06-11,1.567087079,9890.34,316.62,3106.44,0.0,3560.62,,,,organic,Roanoke
2023-06-11,1.107566541,41535.36,3796.28,2290.75,0.0,35448.32,,,,organic,Sacramento
2023-06-11,2.232421536,20390.8,13588.43,1064.25,0.0,3378.77,,,,organic,SanDiego
2023-06-11,1.53464564,69191.94,11598.89,7351.26,0.0,50212.39,,,,organic,SanFrancisco
2023-06-11,2.620582389,49769.81,7960.14,36923.02,6.76,3648.23,,,,organic,Seattle
2023-06-11,1.472176441,24739.48,553.33,3896.42,2.32,20221.26,,,,organic,SouthCarolina
2023-06-11,2.330796422,4011.28,997.1,1985.7,0.0,978.08,,,,organic,Spokane
2023-06-11,2.043887662,7878.04,3037.26,788.17,0.0,3338.74,,,,organic,StLouis
2023-06-11,1.61074894,4050.78,135.22,90.86,0.0,2347.57,,,,organic,Syracuse
2023-06-11,1.381468318,12792.07,6827.42,86.95,0.0,5035.6,,,,organic,Tampa
2023-06-11,1.549584502,4453.78,32.62,1624.02,0.0,1085.51,,,,organic,Toledo
2023-06-11,1.680669221,42308.91,30957.9,489.69,0.0,10740.57,,,,organic,WestTexNewMexico
2023-06-11,1.576236844,2464.96,1144.02,3.19,0.0,1229.55,,,,organic,Wichita
2023-06-11,1.65956057,310413.01,113468.81,18119.03,4.39,162539.57,,,,organic,California
2023-06-11,1.404399254,173758.82,17451.7,48251.03,0.0,76962.58,,,,organic,GreatLakes
2023-06-11,1.512305855,230022.2,6838.88,50256.58,83.57,121828.6,,,,organic,Midsouth
2023-06-11,1.534814233,338971.19,64025.57,36679.46,0.0,121082.95,,,,organic,Northeast
2023-06-11,1.097407964,120191.36,14025.23,2775.63,0.0,92984.99,,,,organic,Plains
2023-06-11,1.173947457,197258.01,55767.48,5347.45,0.0,132201.37,,,,organic,SouthCentral
2023-06-11,1.449856019,173937.58,50641.38,20208.63,5.5,91496.65,,,,organic,Southeast
2023-06-11,1.619515931,332565.75,113628.0,88913.26,6.88,125180.15,,,,organic,West
2023-06-11,1.481818013,1877117.92,435847.06,270551.06,100.34,924276.87,,,,organic,TotalUS
2023-06-18,1.097761772,135168.73,19050.73,92396.27,11.3,20739.61,,,,conventional,Albany
2023-06-18,1.026574625,819445.26,474155.8,146049.56,202.36,179596.46,,,,conventional,Atlanta
2023-06-18,1.346085932,839155.48,288641.54,207924.18,975.43,246070.46,,,,conventional,BaltimoreWashington
2023-06-18,0.993472429,346692.22,235312.88,28711.9,131.08,66586.79,,,,conventional,BirminghamMontgomery
2023-06-18,1.048355814,110143.18,62794.84,26126.36,217.33,17224.78,,,,conventional,Boise
2023-06-18,1.157527681,678908.02,46602.31,467680.09,52.47,147175.08,,,,conventional,Boston
2023-06-18,1.062154361,182169.22,31133.28,47841.12,2070.16,95333.28,,,,conventional,BuffaloRochester
2023-06-18,1.222351075,371959.54,165577.53,69563.21,818.14,95867.61,,,,conventional,Charlotte
2023-06-18,1.263873279,819013.27,240533.49,243170.87,90165.73,230562.7,,,,conventional,Chicago
2023-06-18,1.130282151,300312.82,88249.14,161567.02,6102.36,42034.12,,,,conventional,CincinnatiDayton
2023-06-18,1.100925793,236167.93,75951.04,97205.63,5792.84,44481.38,,,,conventional,Columbus
2023-06-18,0.84613627,1410940.35,568116.63,373960.27,51555.43,277234.72,,,,conventional,DallasFtWorth
2023-06-18,1.025884666,959337.64,352562.04,353433.97,19618.13,204687.99,,,,conventional,Denver
2023-06-18,1.158520071,407562.35,103389.78,179532.86,33357.82,88758.78,,,,conventional,Detroit
2023-06-18,1.401652559,142430.82,27667.5,36661.13,35773.68,40820.85,,,,conventional,GrandRapids
2023-06-18,1.167693133,383849.21,143047.44,91966.13,21022.13,94834.59,,,,conventional,HarrisburgScranton
2023-06-18,1.075309625,418604.76,21126.91,318693.59,195.97,64703.19,,,,conventional,HartfordSpringfield
2023-06-18,0.855077186,914644.14,439385.89,262930.04,6419.47,47926.64,,,,conventional,Houston
2023-06-18,1.10292863,251116.71,65102.74,110327.89,10419.11,55618.35,,,,conventional,Indianapolis
2023-06-18,1.08426327,234890.87,152958.04,18350.68,64.09,59661.7,,,,conventional,Jacksonville
2023-06-18,1.004104724,415618.81,168185.21,105653.3,10361.43,122741.18,,,,conventional,LasVegas
2023-06-18,1.181350617,3120780.89,1513423.22,39204.79,885854.75,620794.02,,,,conventional,LosAngeles
2023-06-18,1.043172184,138193.75,39534.51,61622.8,1918.95,33969.59,,,,conventional,Louisville
2023-06-18,1.041974711,1084256.23,830964.11,22537.77,217.63,218922.79,,,,conventional,MiamiFtLauderdale
2023-06-18,1.013752441,311777.25,144346.07,89938.77,29.37,74001.94,,,,conventional,Nashville
2023-06-18,1.190698339,469089.53,59262.71,317598.58,101.96,85252.43,,,,conventional,NorthernNewEngland
2023-06-18,0.848614936,294006.77,195612.18,4187.84,1824.03,18382.13,,,,conventional,NewOrleans
2023-06-18,1.003706412,2297505.28,170184.36,1476089.68,970.86,513738.41,,,,conventional,NewYork
2023-06-18,1.053869108,579806.75,399652.69,9551.39,252.67,161676.81,,,,conventional,Orlando
2023-06-18,0.990534538,124228.27,57355.06,26277.59,3928.62,29755.57,,,,conventional,PeoriaSpringfield
2023-06-18,1.069446165,619513.58,163654.98,219347.52,15109.07,176323.42,,,,conventional,Philadelphia
2023-06-18,0.898292924,1266836.71,624701.7,445760.25,2652.86,155345.02,,,,conventional,PhoenixTucson
2023-06-18,1.105185729,135680.14,79227.7,10997.66,103.86,32426.46,,,,conventional,Pittsburgh
2023-06-18,1.101654218,616601.74,334242.11,149502.59,40061.05,77267.75,,,,conventional,Portland
2023-06-18,1.108245305,105020.16,5639.94,80618.64,20.33,15885.26,,,,conventional,Providence
2023-06-18,1.166426763,420167.82,183898.26,79175.13,464.04,107693.65,,,,conventional,RaleighGreensboro
2023-06-18,1.129105228,292180.72,101478.32,93953.3,226.28,68605.67,,,,conventional,RichmondNorfolk
2023-06-18,1.026817253,181963.82,73336.23,56892.42,617.2,39362.34,,,,conventional,Roanoke
2023-06-18,1.545321399,389618.04,128517.16,174367.34,5624.13,68787.35,,,,conventional,Sacramento
2023-06-18,1.170485775,556115.7,312342.04,11338.17,114144.94,110149.6,,,,conventional,SanDiego
2023-06-18,1.672187184,597626.44,183939.77,301996.6,5837.85,95001.2,,,,conventional,SanFrancisco
2023-06-18,1.283659266,508439.58,257799.07,142351.33,29406.72,56419.63,,,,conventional,Seattle
2023-06-18,1.109760249,571395.91,303796.63,105035.36,311.04,125819.8,,,,conventional,SouthCarolina
2023-06-18,1.09810137,76260.1,43008.31,17581.29,1.89,12267.73,,,,conventional,Spokane
2023-06-18,0.976965461,224308.93,136290.8,18957.58,4.2,62124.87,,,,conventional,StLouis
2023-06-18,1.099647796,86413.79,13282.44,37653.53,445.97,32680.19,,,,conventional,Syracuse
2023-06-18,0.975691616,613731.96,481021.04,5033.68,179.5,121731.41,,,,conventional,Tampa
2023-06-18,1.092112531,119834.73,33193.63,52793.13,7007.3,21834.58,,,,conventional,Toledo
2023-06-18,0.737741581,1068856.25,497861.01,125228.45,5475.59,368618.85,,,,conventional,WestTexNewMexico
2023-06-18,0.891670112,124811.72,56083.56,35785.29,108.82,21297.32,,,,conventional,Wichita
2023-06-18,1.287914039,5828858.94,2706979.5,802332.25,1113893.39,1078478.33,,,,conventional,California
2023-06-18,1.143672227,3773184.4,1186843.67,1367128.77,279131.4,838009.48,,,,conventional,GreatLakes
2023-06-18,1.157671172,3867801.17,1561674.08,1034156.7,11680.31,932932.21,,,,conventional,Midsouth
2023-06-18,1.070679866,6018373.85,821333.3,3460281.13,42372.87,1375208.2,,,,conventional,Northeast
2023-06-18,0.930969363,2154437.34,1153474.7,403923.91,6743.01,427739.86,,,,conventional,Plains
2023-06-18,0.823845557,5448139.81,2594785.56,1012167.0,110696.58,980740.2,,,,conventional,SouthCentral
2023-06-18,1.028556017,5645349.28,3798083.94,478623.75,2016.24,1197735.87,,,,conventional,Southeast
2023-06-18,1.004406013,6887189.26,3269077.06,2003781.23,141793.12,1206500.14,,,,conventional,West
2023-06-18,1.059021995,39623334.05,17092251.8,10562394.73,1708326.94,8037344.28,,,,conventional,TotalUS
2023-06-18,1.704781558,2403.65,214.01,325.1,0.0,1063.16,,,,organic,Albany
2023-06-18,1.600338,19587.21,37.23,9264.88,0.0,7170.94,,,,organic,Atlanta
2023-06-18,1.710751344,45984.94,446.42,11454.9,4.61,26982.67,,,,organic,BaltimoreWashington
2023-06-18,1.265170564,11127.13,60.48,415.7,0.0,5427.08,,,,organic,BirminghamMontgomery
2023-06-18,2.040050035,4744.06,11.1,3812.12,0.0,920.85,,,,organic,Boise
2023-06-18,1.679651839,29881.25,224.87,2563.94,0.0,18010.47,,,,organic,Boston
2023-06-18,1.673356525,11723.38,867.99,70.71,0.0,9745.18,,,,organic,BuffaloRochester
2023-06-18,1.540285886,19386.11,92.72,4121.22,22.05,11161.03,,,,organic,Charlotte
2023-06-18,1.650572972,39740.92,8920.6,15054.73,0.0,8106.63,,,,organic,Chicago
2023-06-18,1.636722609,9064.98,852.31,4708.89,0.0,1450.38,,,,organic,CincinnatiDayton
2023-06-18,1.810316072,7776.73,1552.6,2856.86,0.0,2273.04,,,,organic,Columbus
2023-06-18,1.27614112,43435.67,20432.56,800.74,0.0,19935.42,,,,organic,DallasFtWorth
2023-06-18,1.315052016,36752.88,28630.43,694.23,0.0,5456.33,,,,organic,Denver
2023-06-18,1.57167092,11313.62,224.29,4126.7,0.0,4493.03,,,,organic,Detroit
2023-06-18,1.522387902,5980.92,18.09,778.92,0.0,3620.7,,,,organic,GrandRapids
2023-06-18,1.464755255,15856.31,235.61,660.97,0.0,11143.01,,,,organic,HarrisburgScranton
2023-06-18,1.772523212,17683.34,928.74,7463.39,0.0,4048.77,,,,organic,HartfordSpringfield
2023-06-18,1.451294089,12187.93,7790.94,236.31,0.0,3748.03,,,,organic,Houston
2023-06-18,1.498130238,8156.95,655.74,1935.63,0.0,2726.64,,,,organic,Indianapolis
2023-06-18,1.456643593,7893.17,1693.81,197.08,0.0,3693.71,,,,organic,Jacksonville
2023-06-18,1.357582206,12080.42,5648.29,1694.53,0.0,4716.6,,,,organic,LasVegas
2023-06-18,1.968254457,92682.93,56569.39,3423.38,0.0,18756.64,,,,organic,LosAngeles
2023-06-18,1.885259993,4858.45,476.58,2870.4,0.0,610.18,,,,organic,Louisville
2023-06-18,1.578035211,31754.78,14182.64,391.41,0.0,4507.17,,,,organic,MiamiFtLauderdale
2023-06-18,1.684621503,18184.22,1641.51,9769.72,0.0,4066.35,,,,organic,Nashville
2023-06-18,1.691207764,16779.59,2363.17,415.12,0.0,11190.4,,,,organic,NorthernNewEngland
2023-06-18,1.23792792,5441.45,357.96,36.22,0.0,2860.52,,,,organic,NewOrleans
2023-06-18,1.583516772,102792.44,10981.49,12933.98,0.0,34695.74,,,,organic,NewYork
2023-06-18,1.418116543,22231.61,11995.95,74.55,0.0,1871.49,,,,organic,Orlando
2023-06-18,1.333573183,4108.22,124.28,536.3,0.0,1691.9,,,,organic,PeoriaSpringfield
2023-06-18,1.578909582,31808.09,2070.5,5264.89,0.0,15493.86,,,,organic,Philadelphia
2023-06-18,1.178224204,29033.83,12805.17,3302.37,0.0,11760.79,,,,organic,PhoenixTucson
2023-06-18,1.683513823,6474.85,1577.85,0.0,0.0,2977.86,,,,organic,Pittsburgh
2023-06-18,2.45090921,24550.68,2783.97,18922.79,0.0,2563.58,,,,organic,Portland
2023-06-18,1.648885432,3551.96,4.2,5.6,0.0,1906.27,,,,organic,Providence
2023-06-18,1.486851298,27731.46,561.78,3523.03,23.37,17130.34,,,,organic,RaleighGreensboro
2023-06-18,1.456108581,17681.47,344.21,3235.08,0.0,11875.92,,,,organic,RichmondNorfolk
2023-06-18,1.601281111,9010.85,435.67,3021.62,0.0,3404.87,,,,organic,Roanoke
2023-06-18,1.150496787,42851.76,5511.78,2968.67,0.0,34371.31,,,,organic,Sacramento
2023-06-18,2.18127379,20306.28,13316.8,927.82,0.0,3346.35,,,,organic,SanDiego
2023-06-18,1.566234762,74761.43,17518.4,10331.02,0.0,46907.8,,,,organic,SanFrancisco
2023-06-18,2.685459856,49107.14,6777.19,37766.06,6.76,3289.78,,,,organic,Seattle
2023-06-18,1.476674887,26398.69,409.2,4196.38,2.32,18209.63,,,,organic,SouthCarolina
2023-06-18,2.394672767,4331.63,781.8,2531.98,0.0,961.14,,,,organic,Spokane
2023-06-18,1.830696556,5255.7,1650.03,226.55,0.0,2234.08,,,,organic,StLouis
2023-06-18,1.715887245,3562.26,250.11,92.02,0.0,2717.56,,,,organic,Syracuse
2023-06-18,1.392505532,16306.6,7300.62,75.11,0.0,1181.08,,,,organic,Tampa
2023-06-18,1.460502708,4833.63,280.23,1079.14,0.0,1349.2,,,,organic,Toledo
2023-06-18,1.298858796,42795.5,31240.21,762.66,0.0,10580.53,,,,organic,WestTexNewMexico
2023-06-18,1.569450681,2280.2,1089.28,6.39,0.0,1099.48,,,,organic,Wichita
2023-06-18,1.656096738,305704.32,116259.11,22818.2,0.0,149632.11,,,,organic,California
2023-06-18,1.428405659,167841.18,17700.57,41269.9,0.0,67308.22,,,,organic,GreatLakes
2023-06-18,1.564046592,215222.29,5687.28,53366.77,60.24,113715.83,,,,organic,Midsouth
2023-06-18,1.621004947,263004.84,21681.8,32571.65,0.0,121166.42,,,,organic,Northeast
2023-06-18,1.128258847,98203.14,12551.86,1402.51,0.0,67544.23,,,,organic,Plains
2023-06-18,1.267287606,157147.54,60162.82,5813.99,0.0,86260.67,,,,organic,SouthCentral
2023-06-18,1.446229379,184401.66,42968.85,19215.88,2.36,63195.49,,,,organic,Southeast
2023-06-18,1.784021825,279141.92,104045.87,96069.71,6.88,73091.02,,,,organic,West
2023-06-18,1.546450186,1670666.87,381058.16,272528.6,69.48,741913.98,,,,organic,TotalUS
2023-06-25,1.107413057,124037.46,23434.74,76198.54,5.14,21125.66,,,,conventional,Albany
2023-06-25,1.05518297,770277.87,450533.59,128978.46,238.07,168786.4,,,,conventional,Atlanta
2023-06-25,1.286140216,851088.14,317531.04,203570.39,1689.81,246133.53,,,,conventional,BaltimoreWashington
2023-06-25,1.032466677,339000.89,212373.52,29079.99,66.91,76203.04,,,,conventional,BirminghamMontgomery
2023-06-25,1.082473499,106528.54,57773.68,28290.44,146.55,16872.32,,,,conventional,Boise
2023-06-25,1.369574304,565721.19,42119.23,357640.25,52.49,148977.06,,,,conventional,Boston
2023-06-25,1.035680786,185886.91,45493.9,45677.28,2092.67,87826.72,,,,conventional,BuffaloRochester
2023-06-25,1.241329425,342446.37,129148.64,73299.51,711.61,94349.46,,,,conventional,Charlotte
2023-06-25,1.289776867,786203.68,214603.59,270234.88,77689.78,209211.25,,,,conventional,Chicago
2023-06-25,1.24573875,247893.36,81927.96,104911.48,14870.64,42800.91,,,,conventional,CincinnatiDayton
2023-06-25,1.245228572,213778.78,89290.93,64407.19,12953.71,43945.6,,,,conventional,Columbus
2023-06-25,0.814242588,1488475.27,645846.22,376238.18,40822.71,298510.57,,,,conventional,DallasFtWorth
2023-06-25,1.115761882,1006663.58,417123.14,327541.41,16724.3,214800.03,,,,conventional,Denver
2023-06-25,1.211726226,373539.49,111186.33,105502.44,68771.71,82542.97,,,,conventional,Detroit
2023-06-25,1.282549581,200885.04,23332.62,51382.55,86351.15,36448.63,,,,conventional,GrandRapids
2023-06-25,1.197750583,337341.69,120704.78,75583.53,21627.8,84446.15,,,,conventional,HarrisburgScranton
2023-06-25,1.346383519,306261.08,16520.74,205377.73,34.71,73591.58,,,,conventional,HartfordSpringfield
2023-06-25,0.864731098,855316.06,439731.28,214925.74,5113.34,47702.56,,,,conventional,Houston
2023-06-25,1.196594309,240940.5,71651.94,91645.66,20214.69,52257.11,,,,conventional,Indianapolis
2023-06-25,1.103186929,246019.7,153209.14,21675.22,36.5,65877.41,,,,conventional,Jacksonville
2023-06-25,1.064873198,403948.21,151378.09,76969.99,14423.37,152130.55,,,,conventional,LasVegas
2023-06-25,1.278166102,2906754.11,1425808.72,33452.19,790376.7,600026.62,,,,conventional,LosAngeles
2023-06-25,1.17018023,122841.75,35574.79,46991.38,3408.72,33391.97,,,,conventional,Louisville
2023-06-25,1.063938335,1023644.71,778477.88,35860.74,330.71,196307.39,,,,conventional,MiamiFtLauderdale
2023-06-25,1.083766695,295110.63,137539.87,70914.11,28.32,79985.93,,,,conventional,Nashville
2023-06-25,1.171490018,485140.17,62891.06,311745.43,162.29,102351.63,,,,conventional,NorthernNewEngland
2023-06-25,0.875424854,302847.97,190816.62,7536.12,1251.71,30919.74,,,,conventional,NewOrleans
2023-06-25,1.291590029,1533754.25,144334.23,739269.7,978.04,554340.98,,,,conventional,NewYork
2023-06-25,1.064768622,587000.8,384742.86,15832.08,102.27,174524.67,,,,conventional,Orlando
2023-06-25,1.04364761,119778.74,55163.79,20638.29,9334.09,28688.78,,,,conventional,PeoriaSpringfield
2023-06-25,1.104616165,512988.36,145388.78,132336.51,16490.45,178660.33,,,,conventional,Philadelphia
2023-06-25,0.939471387,1217982.38,583486.0,346517.13,11168.66,240858.45,,,,conventional,PhoenixTucson
2023-06-25,1.233596208,122201.18,65970.95,10538.76,79.81,38409.33,,,,conventional,Pittsburgh
2023-06-25,1.185229059,575123.37,311633.33,127495.82,42347.34,78139.42,,,,conventional,Portland
2023-06-25,1.462409828,81053.18,5670.69,55330.95,2.45,17442.34,,,,conventional,Providence
2023-06-25,1.175303888,400824.53,148452.96,89160.56,576.95,103995.49,,,,conventional,RaleighGreensboro
2023-06-25,1.117110918,295563.71,118211.81,79622.93,127.5,63527.93,,,,conventional,RichmondNorfolk
2023-06-25,1.079449069,173215.26,71397.43,47900.76,774.06,37849.65,,,,conventional,Roanoke
2023-06-25,1.282372227,451662.96,137182.71,234390.57,5623.35,62242.26,,,,conventional,Sacramento
2023-06-25,1.265115691,519985.36,291724.99,10149.36,97118.81,112483.91,,,,conventional,SanDiego
2023-06-25,1.0753043,840902.34,230595.29,512951.76,5952.77,78939.35,,,,conventional,SanFrancisco
2023-06-25,1.435860473,493794.69,247523.31,136652.3,31150.55,57376.55,,,,conventional,Seattle
2023-06-25,1.138037102,535530.41,264018.01,110376.39,319.77,122044.78,,,,conventional,SouthCarolina
2023-06-25,1.222098457,75302.25,42544.19,17172.82,121.84,12489.04,,,,conventional,Spokane
2023-06-25,0.955996566,208359.63,123843.53,15203.99,40.17,62041.05,,,,conventional,StLouis
2023-06-25,1.080559796,85032.04,17188.38,34630.71,473.88,30222.59,,,,conventional,Syracuse
2023-06-25,0.993758311,610540.38,472849.18,4718.52,169.13,127708.04,,,,conventional,Tampa
2023-06-25,1.173924666,115131.46,41791.98,35898.85,13572.88,20781.46,,,,conventional,Toledo
2023-06-25,0.824505239,946610.36,477805.19,102113.76,4386.03,288638.34,,,,conventional,WestTexNewMexico
2023-06-25,0.893562297,109552.29,57460.33,20200.41,110.78,23767.11,,,,conventional,Wichita
2023-06-25,1.226794024,5968982.26,2660909.6,1164733.99,992854.86,1023024.33,,,,conventional,California
2023-06-25,1.177326827,3777381.21,1185195.5,1196315.32,489937.52,812322.56,,,,conventional,GreatLakes
2023-06-25,1.17113541,3738614.87,1486570.38,935156.03,15537.13,926408.64,,,,conventional,Midsouth
2023-06-25,1.242139123,4763700.75,763585.57,2257420.64,44365.53,1448201.38,,,,conventional,Northeast
2023-06-25,0.940548445,2084260.43,1105684.41,290998.56,7076.34,491655.85,,,,conventional,Plains
2023-06-25,0.825369982,5529643.54,2884046.77,945187.23,85393.89,895416.87,,,,conventional,SouthCentral
2023-06-25,1.054138029,5493730.1,3584456.86,495058.52,2003.28,1216357.34,,,,conventional,Southeast
2023-06-25,1.082523479,6659171.17,3207332.04,1707295.9,156763.21,1335073.83,,,,conventional,West
2023-06-25,1.094020942,38015484.32,16877781.12,8992166.19,1793931.76,8148460.79,,,,conventional,TotalUS
2023-06-25,1.625738156,3244.33,326.77,381.31,0.0,2374.49,,,,organic,Albany
2023-06-25,1.612916171,20733.75,24.06,9690.25,0.0,5512.06,,,,organic,Atlanta
2023-06-25,1.63547716,44768.61,555.93,8173.22,8.06,32484.84,,,,organic,BaltimoreWashington
2023-06-25,1.270055899,11336.66,34.48,331.37,0.0,4790.51,,,,organic,BirminghamMontgomery
2023-06-25,2.114733875,4447.35,49.95,3575.65,0.0,821.76,,,,organic,Boise
2023-06-25,1.671717335,29624.38,266.67,2277.35,0.0,19560.57,,,,organic,Boston
2023-06-25,1.656631042,12472.68,561.94,100.64,0.0,11788.05,,,,organic,BuffaloRochester
2023-06-25,1.521054013,21873.81,93.04,4331.87,24.26,15098.76,,,,organic,Charlotte
2023-06-25,1.714477649,43163.56,574.5,34713.27,0.0,3962.45,,,,organic,Chicago
2023-06-25,1.742481661,11914.02,1333.8,7486.86,0.0,3065.79,,,,organic,CincinnatiDayton
2023-06-25,1.86636944,8597.66,883.51,3978.98,0.0,3710.37,,,,organic,Columbus
2023-06-25,1.255284492,39185.63,16764.67,794.87,0.0,19281.43,,,,organic,DallasFtWorth
2023-06-25,1.345873355,32535.54,25394.43,949.39,0.0,4484.42,,,,organic,Denver
2023-06-25,1.628839168,12071.49,202.29,5061.23,0.0,6703.24,,,,organic,Detroit
2023-06-25,1.507178485,5658.73,4.82,812.69,0.0,4628.33,,,,organic,GrandRapids
2023-06-25,1.469075935,16401.25,232.26,493.86,0.0,14934.19,,,,organic,HarrisburgScranton
2023-06-25,1.951387051,16744.83,737.98,6610.88,0.0,5561.59,,,,organic,HartfordSpringfield
2023-06-25,1.272626594,15956.32,9008.47,195.84,0.0,6235.42,,,,organic,Houston
2023-06-25,1.708905879,5890.84,120.75,2749.31,0.0,2899.51,,,,organic,Indianapolis
2023-06-25,1.489702308,8541.45,74.05,262.97,0.0,5076.88,,,,organic,Jacksonville
2023-06-25,1.351404694,13022.26,6700.82,1237.08,0.0,5084.36,,,,organic,LasVegas
2023-06-25,1.982097921,82551.95,49195.38,3394.32,2.79,14963.16,,,,organic,LosAngeles
2023-06-25,1.973967733,4861.21,4.47,3426.86,0.0,622.3,,,,organic,Louisville
2023-06-25,1.591567582,38766.62,341.55,2975.39,0.0,19019.82,,,,organic,MiamiFtLauderdale
2023-06-25,1.687384067,18015.71,117.06,11399.38,0.0,3674.12,,,,organic,Nashville
2023-06-25,1.707209833,14766.53,2575.61,386.36,0.0,11666.97,,,,organic,NorthernNewEngland
2023-06-25,1.25007561,10165.79,319.61,20.39,0.0,7303.69,,,,organic,NewOrleans
2023-06-25,1.584201956,102150.64,10487.99,11606.47,0.0,41698.14,,,,organic,NewYork
2023-06-25,1.428446084,25630.4,252.58,285.6,0.0,15450.59,,,,organic,Orlando
2023-06-25,1.477915885,3852.36,15.33,879.87,0.0,1832.61,,,,organic,PeoriaSpringfield
2023-06-25,1.514861153,31930.93,2242.94,3097.29,0.0,20612.87,,,,organic,Philadelphia
2023-06-25,1.363167572,19976.01,14254.84,2187.28,0.0,2503.84,,,,organic,PhoenixTucson
2023-06-25,1.70822978,6213.85,1527.22,13.99,0.0,4644.68,,,,organic,Pittsburgh
2023-06-25,2.524115027,23190.92,3136.92,17141.32,26.76,2570.93,,,,organic,Portland
2023-06-25,1.616752713,3935.09,0.0,12.12,0.0,2430.76,,,,organic,Providence
2023-06-25,1.486981612,29544.51,493.09,3881.47,12.76,24280.32,,,,organic,RaleighGreensboro
2023-06-25,1.522847431,17031.38,0.0,3801.45,0.0,13104.32,,,,organic,RichmondNorfolk
2023-06-25,1.631454111,8759.81,2.21,3286.27,0.0,4961.83,,,,organic,Roanoke
2023-06-25,1.114150905,39884.18,4612.11,2915.82,0.0,32356.25,,,,organic,Sacramento
2023-06-25,2.186641535,18809.09,12049.63,836.41,0.0,3576.3,,,,organic,SanDiego
2023-06-25,1.498799091,65155.07,13112.66,8853.91,0.0,43188.51,,,,organic,SanFrancisco
2023-06-25,2.214893474,51495.34,5473.59,41255.48,6.75,3283.22,,,,organic,Seattle
2023-06-25,1.511173039,26839.76,597.24,4298.92,4.64,13901.87,,,,organic,SouthCarolina
2023-06-25,1.771244491,5598.98,911.94,3653.84,0.0,979.65,,,,organic,Spokane
2023-06-25,2.13412775,7742.87,965.59,3133.9,0.0,2911.79,,,,organic,StLouis
2023-06-25,1.668351926,4029.94,311.14,155.68,0.0,3513.34,,,,organic,Syracuse
2023-06-25,1.391663029,17644.21,187.36,356.42,0.0,9184.49,,,,organic,Tampa
2023-06-25,1.555100095,4559.85,51.77,1609.94,0.0,2837.5,,,,organic,Toledo
2023-06-25,1.709825859,24820.75,17720.12,588.58,0.0,5930.35,,,,organic,WestTexNewMexico
